PatchID,X,Y,K,K StDev,N0,Natal Grounds,Migration Grounds,Class Vars,Mortality Out %,Mortality Back,Mortality Eggs,Migration Out Prob,Migration Back Prob,Straying Prob,Dispersal Prob,GrowthTemperatureOut,GrowthTemperatureOutStDev,GrowDaysOut,GrowDaysOutStDev,GrowthTemperatureBack,GrowthTemperatureBackStDev,GrowDaysBack,GrowDaysBackStDev
87,566112.8727904237,4900361.377431909,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,10.7028901734104|10.7428901734104|10.7828901734104|10.8228901734104|10.8628901734104|10.9028901734104|10.9428901734104|10.9828901734104|11.0228901734104|11.0628901734104|11.1028901734104|11.1428901734104|11.1828901734104|11.2228901734104|11.2628901734104|11.3028901734104|11.3428901734104|11.3828901734104|11.4228901734104|11.4628901734104|11.5028901734104|11.5428901734104|11.5828901734104|11.6228901734104|11.6628901734104|11.7028901734104|11.7428901734104|11.7828901734104|11.8228901734104|11.8628901734104|11.9028901734104|11.9428901734104|11.9828901734104|12.0228901734104|12.0628901734104|12.1028901734104|12.1428901734104|12.1828901734104|12.2228901734104|12.2628901734104|12.3028901734104|12.3428901734104|12.3828901734104|12.4228901734104|12.4628901734104|12.5028901734104|12.5428901734104|12.5828901734104|12.6228901734104|12.6628901734104|12.7028901734104|12.7428901734104,0,365,0
88,565491.5366349367,4899832.74593313,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,10.7028901734104|10.7428901734104|10.7828901734104|10.8228901734104|10.8628901734104|10.9028901734104|10.9428901734104|10.9828901734104|11.0228901734104|11.0628901734104|11.1028901734104|11.1428901734104|11.1828901734104|11.2228901734104|11.2628901734104|11.3028901734104|11.3428901734104|11.3828901734104|11.4228901734104|11.4628901734104|11.5028901734104|11.5428901734104|11.5828901734104|11.6228901734104|11.6628901734104|11.7028901734104|11.7428901734104|11.7828901734104|11.8228901734104|11.8628901734104|11.9028901734104|11.9428901734104|11.9828901734104|12.0228901734104|12.0628901734104|12.1028901734104|12.1428901734104|12.1828901734104|12.2228901734104|12.2628901734104|12.3028901734104|12.3428901734104|12.3828901734104|12.4228901734104|12.4628901734104|12.5028901734104|12.5428901734104|12.5828901734104|12.6228901734104|12.6628901734104|12.7028901734104|12.7428901734104,0,365,0
89,556917.7398517854,4895934.412026284,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.10909090909091|5.14909090909091|5.18909090909091|5.22909090909091|5.26909090909091|5.30909090909091|5.34909090909091|5.38909090909091|5.42909090909091|5.46909090909091|5.50909090909091|5.54909090909091|5.58909090909091|5.62909090909091|5.66909090909091|5.70909090909091|5.74909090909091|5.78909090909091|5.82909090909091|5.86909090909091|5.90909090909091|5.94909090909091|5.98909090909091|6.02909090909091|6.06909090909091|6.10909090909091|6.14909090909091|6.18909090909091|6.22909090909091|6.26909090909091|6.30909090909091|6.34909090909091|6.38909090909091|6.42909090909091|6.46909090909091|6.50909090909091|6.54909090909091|6.58909090909091|6.62909090909091|6.66909090909091|6.70909090909091|6.74909090909091|6.78909090909091|6.82909090909091|6.86909090909091|6.90909090909091|6.94909090909091|6.98909090909091|7.02909090909091|7.06909090909091|7.10909090909091|7.14909090909091,0,365,0
90,557652.2061078113,4895544.043693818,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.10909090909091|5.14909090909091|5.18909090909091|5.22909090909091|5.26909090909091|5.30909090909091|5.34909090909091|5.38909090909091|5.42909090909091|5.46909090909091|5.50909090909091|5.54909090909091|5.58909090909091|5.62909090909091|5.66909090909091|5.70909090909091|5.74909090909091|5.78909090909091|5.82909090909091|5.86909090909091|5.90909090909091|5.94909090909091|5.98909090909091|6.02909090909091|6.06909090909091|6.10909090909091|6.14909090909091|6.18909090909091|6.22909090909091|6.26909090909091|6.30909090909091|6.34909090909091|6.38909090909091|6.42909090909091|6.46909090909091|6.50909090909091|6.54909090909091|6.58909090909091|6.62909090909091|6.66909090909091|6.70909090909091|6.74909090909091|6.78909090909091|6.82909090909091|6.86909090909091|6.90909090909091|6.94909090909091|6.98909090909091|7.02909090909091|7.06909090909091|7.10909090909091|7.14909090909091,0,365,0
91,558464.777955382,4895357.2347141355,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,4.85454545454545|4.89454545454545|4.93454545454545|4.97454545454545|5.01454545454545|5.05454545454545|5.09454545454545|5.13454545454545|5.17454545454545|5.21454545454545|5.25454545454545|5.29454545454545|5.33454545454545|5.37454545454545|5.41454545454545|5.45454545454546|5.49454545454546|5.53454545454546|5.57454545454546|5.61454545454546|5.65454545454546|5.69454545454546|5.73454545454546|5.77454545454546|5.81454545454546|5.85454545454546|5.89454545454546|5.93454545454546|5.97454545454546|6.01454545454546|6.05454545454546|6.09454545454546|6.13454545454546|6.17454545454546|6.21454545454546|6.25454545454546|6.29454545454546|6.33454545454546|6.37454545454546|6.41454545454546|6.45454545454546|6.49454545454546|6.53454545454546|6.57454545454546|6.61454545454546|6.65454545454546|6.69454545454546|6.73454545454546|6.77454545454546|6.81454545454546|6.85454545454546|6.89454545454546,0,365,0
92,555077.1005639903,4896091.766599538,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
93,555647.2472081577,4895440.605783973,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
94,555850.1078627722,4894531.337714626,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
95,555592.4049844886,4893621.310772801,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
96,555020.2676968748,4892913.254925521,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
97,552810.8657365973,4895106.5849091,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
98,553434.1579419317,4894604.615025235,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
99,553669.5973078893,4893792.014835417,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
100,553405.2921508612,4893019.189491269,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
101,553411.9246771763,4892172.372866692,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
102,561221.2171354808,4906196.481583991,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.6100862068966|11.6500862068966|11.6900862068966|11.7300862068965|11.7700862068965|11.8100862068965|11.8500862068965|11.8900862068965|11.9300862068965|11.9700862068965|12.0100862068965|12.0500862068965|12.0900862068965|12.1300862068965|12.1700862068965|12.2100862068965|12.2500862068965|12.2900862068965|12.3300862068965|12.3700862068965|12.4100862068965|12.4500862068965|12.4900862068965|12.5300862068965|12.5700862068965|12.6100862068965|12.6500862068965|12.6900862068965|12.7300862068965|12.7700862068965|12.8100862068965|12.8500862068965|12.8900862068965|12.9300862068965|12.9700862068965|13.0100862068965|13.0500862068965|13.0900862068965|13.1300862068965|13.1700862068965|13.2100862068965|13.2500862068965|13.2900862068965|13.3300862068965|13.3700862068965|13.4100862068965|13.4500862068965|13.4900862068965|13.5300862068965|13.5700862068965|13.6100862068965|13.6500862068965,0,365,0
103,561911.025677487,4905611.787402509,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.4886184210526|11.5286184210526|11.5686184210526|11.6086184210526|11.6486184210526|11.6886184210526|11.7286184210526|11.7686184210526|11.8086184210526|11.8486184210526|11.8886184210526|11.9286184210526|11.9686184210526|12.0086184210526|12.0486184210526|12.0886184210526|12.1286184210526|12.1686184210526|12.2086184210526|12.2486184210526|12.2886184210526|12.3286184210526|12.3686184210526|12.4086184210526|12.4486184210526|12.4886184210526|12.5286184210526|12.5686184210526|12.6086184210526|12.6486184210526|12.6886184210526|12.7286184210526|12.7686184210526|12.8086184210526|12.8486184210526|12.8886184210526|12.9286184210526|12.9686184210526|13.0086184210526|13.0486184210526|13.0886184210526|13.1286184210526|13.1686184210526|13.2086184210526|13.2486184210526|13.2886184210526|13.3286184210526|13.3686184210526|13.4086184210526|13.4486184210526|13.4886184210526|13.5286184210526,0,365,0
104,561935.1726170781,4904694.481702851,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.4886184210526|11.5286184210526|11.5686184210526|11.6086184210526|11.6486184210526|11.6886184210526|11.7286184210526|11.7686184210526|11.8086184210526|11.8486184210526|11.8886184210526|11.9286184210526|11.9686184210526|12.0086184210526|12.0486184210526|12.0886184210526|12.1286184210526|12.1686184210526|12.2086184210526|12.2486184210526|12.2886184210526|12.3286184210526|12.3686184210526|12.4086184210526|12.4486184210526|12.4886184210526|12.5286184210526|12.5686184210526|12.6086184210526|12.6486184210526|12.6886184210526|12.7286184210526|12.7686184210526|12.8086184210526|12.8486184210526|12.8886184210526|12.9286184210526|12.9686184210526|13.0086184210526|13.0486184210526|13.0886184210526|13.1286184210526|13.1686184210526|13.2086184210526|13.2486184210526|13.2886184210526|13.3286184210526|13.3686184210526|13.4086184210526|13.4486184210526|13.4886184210526|13.5286184210526,0,365,0
105,562304.6490753782,4903907.107996522,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.4886184210526|11.5286184210526|11.5686184210526|11.6086184210526|11.6486184210526|11.6886184210526|11.7286184210526|11.7686184210526|11.8086184210526|11.8486184210526|11.8886184210526|11.9286184210526|11.9686184210526|12.0086184210526|12.0486184210526|12.0886184210526|12.1286184210526|12.1686184210526|12.2086184210526|12.2486184210526|12.2886184210526|12.3286184210526|12.3686184210526|12.4086184210526|12.4486184210526|12.4886184210526|12.5286184210526|12.5686184210526|12.6086184210526|12.6486184210526|12.6886184210526|12.7286184210526|12.7686184210526|12.8086184210526|12.8486184210526|12.8886184210526|12.9286184210526|12.9686184210526|13.0086184210526|13.0486184210526|13.0886184210526|13.1286184210526|13.1686184210526|13.2086184210526|13.2486184210526|13.2886184210526|13.3286184210526|13.3686184210526|13.4086184210526|13.4486184210526|13.4886184210526|13.5286184210526,0,365,0
106,562767.0793090115,4903086.985695578,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.4886184210526|11.5286184210526|11.5686184210526|11.6086184210526|11.6486184210526|11.6886184210526|11.7286184210526|11.7686184210526|11.8086184210526|11.8486184210526|11.8886184210526|11.9286184210526|11.9686184210526|12.0086184210526|12.0486184210526|12.0886184210526|12.1286184210526|12.1686184210526|12.2086184210526|12.2486184210526|12.2886184210526|12.3286184210526|12.3686184210526|12.4086184210526|12.4486184210526|12.4886184210526|12.5286184210526|12.5686184210526|12.6086184210526|12.6486184210526|12.6886184210526|12.7286184210526|12.7686184210526|12.8086184210526|12.8486184210526|12.8886184210526|12.9286184210526|12.9686184210526|13.0086184210526|13.0486184210526|13.0886184210526|13.1286184210526|13.1686184210526|13.2086184210526|13.2486184210526|13.2886184210526|13.3286184210526|13.3686184210526|13.4086184210526|13.4486184210526|13.4886184210526|13.5286184210526,0,365,0
107,562787.8216723766,4902248.996270396,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.4886184210526|11.5286184210526|11.5686184210526|11.6086184210526|11.6486184210526|11.6886184210526|11.7286184210526|11.7686184210526|11.8086184210526|11.8486184210526|11.8886184210526|11.9286184210526|11.9686184210526|12.0086184210526|12.0486184210526|12.0886184210526|12.1286184210526|12.1686184210526|12.2086184210526|12.2486184210526|12.2886184210526|12.3286184210526|12.3686184210526|12.4086184210526|12.4486184210526|12.4886184210526|12.5286184210526|12.5686184210526|12.6086184210526|12.6486184210526|12.6886184210526|12.7286184210526|12.7686184210526|12.8086184210526|12.8486184210526|12.8886184210526|12.9286184210526|12.9686184210526|13.0086184210526|13.0486184210526|13.0886184210526|13.1286184210526|13.1686184210526|13.2086184210526|13.2486184210526|13.2886184210526|13.3286184210526|13.3686184210526|13.4086184210526|13.4486184210526|13.4886184210526|13.5286184210526,0,365,0
108,562559.33070643,4901456.857549315,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.4886184210526|11.5286184210526|11.5686184210526|11.6086184210526|11.6486184210526|11.6886184210526|11.7286184210526|11.7686184210526|11.8086184210526|11.8486184210526|11.8886184210526|11.9286184210526|11.9686184210526|12.0086184210526|12.0486184210526|12.0886184210526|12.1286184210526|12.1686184210526|12.2086184210526|12.2486184210526|12.2886184210526|12.3286184210526|12.3686184210526|12.4086184210526|12.4486184210526|12.4886184210526|12.5286184210526|12.5686184210526|12.6086184210526|12.6486184210526|12.6886184210526|12.7286184210526|12.7686184210526|12.8086184210526|12.8486184210526|12.8886184210526|12.9286184210526|12.9686184210526|13.0086184210526|13.0486184210526|13.0886184210526|13.1286184210526|13.1686184210526|13.2086184210526|13.2486184210526|13.2886184210526|13.3286184210526|13.3686184210526|13.4086184210526|13.4486184210526|13.4886184210526|13.5286184210526,0,365,0
109,556906.437051335,4893703.978248872,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
110,557162.4432866424,4892804.600404462,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.65568181818182|5.69568181818182|5.73568181818182|5.77568181818182|5.81568181818182|5.85568181818182|5.89568181818182|5.93568181818182|5.97568181818182|6.01568181818182|6.05568181818182|6.09568181818182|6.13568181818182|6.17568181818182|6.21568181818182|6.25568181818182|6.29568181818182|6.33568181818182|6.37568181818182|6.41568181818182|6.45568181818182|6.49568181818182|6.53568181818182|6.57568181818182|6.61568181818182|6.65568181818182|6.69568181818182|6.73568181818182|6.77568181818182|6.81568181818182|6.85568181818182|6.89568181818182|6.93568181818182|6.97568181818182|7.01568181818182|7.05568181818182|7.09568181818182|7.13568181818182|7.17568181818182|7.21568181818182|7.25568181818182|7.29568181818182|7.33568181818182|7.37568181818182|7.41568181818182|7.45568181818182|7.49568181818182|7.53568181818182|7.57568181818182|7.61568181818182|7.65568181818182|7.69568181818182,0,365,0
111,564243.1076798199,4905135.952592219,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,10.7028901734104|10.7428901734104|10.7828901734104|10.8228901734104|10.8628901734104|10.9028901734104|10.9428901734104|10.9828901734104|11.0228901734104|11.0628901734104|11.1028901734104|11.1428901734104|11.1828901734104|11.2228901734104|11.2628901734104|11.3028901734104|11.3428901734104|11.3828901734104|11.4228901734104|11.4628901734104|11.5028901734104|11.5428901734104|11.5828901734104|11.6228901734104|11.6628901734104|11.7028901734104|11.7428901734104|11.7828901734104|11.8228901734104|11.8628901734104|11.9028901734104|11.9428901734104|11.9828901734104|12.0228901734104|12.0628901734104|12.1028901734104|12.1428901734104|12.1828901734104|12.2228901734104|12.2628901734104|12.3028901734104|12.3428901734104|12.3828901734104|12.4228901734104|12.4628901734104|12.5028901734104|12.5428901734104|12.5828901734104|12.6228901734104|12.6628901734104|12.7028901734104|12.7428901734104,0,365,0
112,563800.9790005179,4904421.195179633,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,10.7028901734104|10.7428901734104|10.7828901734104|10.8228901734104|10.8628901734104|10.9028901734104|10.9428901734104|10.9828901734104|11.0228901734104|11.0628901734104|11.1028901734104|11.1428901734104|11.1828901734104|11.2228901734104|11.2628901734104|11.3028901734104|11.3428901734104|11.3828901734104|11.4228901734104|11.4628901734104|11.5028901734104|11.5428901734104|11.5828901734104|11.6228901734104|11.6628901734104|11.7028901734104|11.7428901734104|11.7828901734104|11.8228901734104|11.8628901734104|11.9028901734104|11.9428901734104|11.9828901734104|12.0228901734104|12.0628901734104|12.1028901734104|12.1428901734104|12.1828901734104|12.2228901734104|12.2628901734104|12.3028901734104|12.3428901734104|12.3828901734104|12.4228901734104|12.4628901734104|12.5028901734104|12.5428901734104|12.5828901734104|12.6228901734104|12.6628901734104|12.7028901734104|12.7428901734104,0,365,0
113,563006.6469512777,4903890.165367873,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,11.4886184210526|11.5286184210526|11.5686184210526|11.6086184210526|11.6486184210526|11.6886184210526|11.7286184210526|11.7686184210526|11.8086184210526|11.8486184210526|11.8886184210526|11.9286184210526|11.9686184210526|12.0086184210526|12.0486184210526|12.0886184210526|12.1286184210526|12.1686184210526|12.2086184210526|12.2486184210526|12.2886184210526|12.3286184210526|12.3686184210526|12.4086184210526|12.4486184210526|12.4886184210526|12.5286184210526|12.5686184210526|12.6086184210526|12.6486184210526|12.6886184210526|12.7286184210526|12.7686184210526|12.8086184210526|12.8486184210526|12.8886184210526|12.9286184210526|12.9686184210526|13.0086184210526|13.0486184210526|13.0886184210526|13.1286184210526|13.1686184210526|13.2086184210526|13.2486184210526|13.2886184210526|13.3286184210526|13.3686184210526|13.4086184210526|13.4486184210526|13.4886184210526|13.5286184210526,0,365,0
114,555015.9083825054,4899947.875885119,80,0,80,1,1,ClassVars.csv,0,0,0.68,0,0,0,0.01,0,0,0,0,5.10909090909091|5.14909090909091|5.18909090909091|5.22909090909091|5.26909090909091|5.30909090909091|5.34909090909091|5.38909090909091|5.42909090909091|5.46909090909091|5.50909090909091|5.54909090909091|5.58909090909091|5.62909090909091|5.66909090909091|5.70909090909091|5.74909090909091|5.78909090909091|5.82909090909091|5.86909090909091|5.90909090909091|5.94909090909091|5.98909090909091|6.02909090909091|6.06909090909091|6.10909090909091|6.14909090909091|6.18909090909091|6.22909090909091|6.26909090909091|6.30909090909091|6.34909090909091|6.38909090909091|6.42909090909091|6.46909090909091|6.50909090909091|6.54909090909091|6.58909090909091|6.62909090909091|6.66909090909091|6.70909090909091|6.74909090909091|6.78909090909091|6.82909090909091|6.86909090909091|6.90909090909091|6.94909090909091|6.98909090909091|7.02909090909091|7.06909090909091|7.10909090909091|7.14909090909091,0,365,0
